,datetime,meter_reading,hour,minute,day,month,year
1380475,2022-05-26 04:00:00,702715.0,4,0,26,5,2022
1380476,2022-05-26 04:15:00,702720.0,4,15,26,5,2022
1380477,2022-05-26 04:30:00,702725.0,4,30,26,5,2022
1380478,2022-05-26 04:45:00,702730.0,4,45,26,5,2022
1380479,2022-05-26 05:00:00,702735.0,5,0,26,5,2022
1380480,2022-05-26 05:15:00,702740.0,5,15,26,5,2022
1380481,2022-05-26 05:30:00,702745.0,5,30,26,5,2022
1380482,2022-05-26 05:45:00,702751.0,5,45,26,5,2022
1380483,2022-05-26 06:00:00,702755.0,6,0,26,5,2022
1380484,2022-05-26 06:15:00,702761.0,6,15,26,5,2022
1380485,2022-05-26 06:30:00,702766.0,6,30,26,5,2022
1380486,2022-05-26 06:45:00,702772.0,6,45,26,5,2022
1380487,2022-05-26 07:00:00,702777.0,7,0,26,5,2022
1380488,2022-05-26 07:15:00,702784.0,7,15,26,5,2022
1380489,2022-05-26 07:30:00,702790.0,7,30,26,5,2022
1380490,2022-05-26 07:45:00,702798.0,7,45,26,5,2022
1380491,2022-05-26 08:00:00,702808.0,8,0,26,5,2022
1380492,2022-05-26 08:15:00,702817.0,8,15,26,5,2022
1380493,2022-05-26 08:30:00,702827.0,8,30,26,5,2022
1380494,2022-05-26 08:45:00,702837.0,8,45,26,5,2022
1380495,2022-05-26 09:00:00,702847.0,9,0,26,5,2022
1380496,2022-05-26 09:15:00,702856.0,9,15,26,5,2022
1380497,2022-05-26 09:30:00,702866.0,9,30,26,5,2022
1380498,2022-05-26 09:45:00,702877.0,9,45,26,5,2022
1380499,2022-05-26 10:00:00,702889.0,10,0,26,5,2022
1380500,2022-05-26 10:15:00,702901.0,10,15,26,5,2022
1380501,2022-05-26 10:30:00,702913.0,10,30,26,5,2022
1380502,2022-05-26 10:45:00,702925.0,10,45,26,5,2022
1380503,2022-05-26 11:00:00,702937.0,11,0,26,5,2022
1380504,2022-05-26 11:15:00,702949.0,11,15,26,5,2022
1380505,2022-05-26 11:30:00,702961.0,11,30,26,5,2022
1380506,2022-05-26 11:45:00,702974.0,11,45,26,5,2022
1380507,2022-05-26 12:00:00,702986.0,12,0,26,5,2022
1380508,2022-05-26 12:15:00,702998.0,12,15,26,5,2022
1380509,2022-05-26 12:30:00,703010.0,12,30,26,5,2022
1380510,2022-05-26 12:45:00,703023.0,12,45,26,5,2022
1380511,2022-05-26 13:00:00,703035.0,13,0,26,5,2022
1380512,2022-05-26 13:15:00,703048.0,13,15,26,5,2022
1380513,2022-05-26 13:30:00,703060.0,13,30,26,5,2022
1380514,2022-05-26 13:45:00,703072.0,13,45,26,5,2022
1380515,2022-05-26 14:00:00,703085.0,14,0,26,5,2022
1380516,2022-05-26 14:15:00,703097.0,14,15,26,5,2022
1380517,2022-05-26 14:30:00,703110.0,14,30,26,5,2022
1380518,2022-05-26 14:45:00,703122.0,14,45,26,5,2022
1380519,2022-05-26 15:00:00,703136.0,15,0,26,5,2022
1380520,2022-05-26 15:15:00,703149.0,15,15,26,5,2022
1380521,2022-05-26 15:30:00,703162.0,15,30,26,5,2022
1380522,2022-05-26 15:45:00,703175.0,15,45,26,5,2022
1380523,2022-05-26 16:00:00,703188.0,16,0,26,5,2022
1380524,2022-05-26 16:15:00,703199.0,16,15,26,5,2022
1380525,2022-05-26 16:30:00,703211.0,16,30,26,5,2022
1380526,2022-05-26 16:45:00,703221.0,16,45,26,5,2022
1380527,2022-05-26 17:00:00,703229.0,17,0,26,5,2022
1380528,2022-05-26 17:15:00,703238.0,17,15,26,5,2022
1380529,2022-05-26 17:30:00,703246.0,17,30,26,5,2022
1380530,2022-05-26 17:45:00,703254.0,17,45,26,5,2022
1380531,2022-05-26 18:00:00,703263.0,18,0,26,5,2022
1380532,2022-05-26 18:15:00,703272.0,18,15,26,5,2022
1380533,2022-05-26 18:30:00,703279.0,18,30,26,5,2022
1380534,2022-05-26 18:45:00,703287.0,18,45,26,5,2022
1380535,2022-05-26 19:00:00,703293.0,19,0,26,5,2022
1380536,2022-05-26 19:15:00,703302.0,19,15,26,5,2022
1380537,2022-05-26 19:30:00,703309.0,19,30,26,5,2022
1380538,2022-05-26 19:45:00,703316.0,19,45,26,5,2022
1380539,2022-05-26 20:00:00,703324.0,20,0,26,5,2022
1380540,2022-05-26 20:15:00,703331.0,20,15,26,5,2022
1380541,2022-05-26 20:30:00,703338.0,20,30,26,5,2022
1380542,2022-05-26 20:45:00,703345.0,20,45,26,5,2022
1380543,2022-05-26 21:00:00,703353.0,21,0,26,5,2022
1380544,2022-05-26 21:15:00,703360.0,21,15,26,5,2022
1380545,2022-05-26 21:30:00,703367.0,21,30,26,5,2022
1380546,2022-05-26 21:45:00,703374.0,21,45,26,5,2022
1380547,2022-05-26 22:00:00,703382.0,22,0,26,5,2022
1380548,2022-05-26 22:15:00,703388.0,22,15,26,5,2022
1380549,2022-05-26 22:30:00,703396.0,22,30,26,5,2022
1380550,2022-05-26 22:45:00,703403.0,22,45,26,5,2022
1380551,2022-05-26 23:00:00,703410.0,23,0,26,5,2022
1380552,2022-05-26 23:15:00,703417.0,23,15,26,5,2022
1380553,2022-05-26 23:30:00,703425.0,23,30,26,5,2022
1380554,2022-05-26 23:45:00,703431.0,23,45,26,5,2022
1380555,2022-05-27 00:00:00,703439.0,0,0,27,5,2022
1380556,2022-05-27 00:15:00,703446.0,0,15,27,5,2022
1380557,2022-05-27 00:30:00,703452.0,0,30,27,5,2022
1380558,2022-05-27 00:45:00,703460.0,0,45,27,5,2022
1380559,2022-05-27 01:00:00,703467.0,1,0,27,5,2022
1380560,2022-05-27 01:15:00,703474.0,1,15,27,5,2022
1380561,2022-05-27 01:30:00,703481.0,1,30,27,5,2022
1380562,2022-05-27 01:45:00,703487.0,1,45,27,5,2022
1380563,2022-05-27 02:00:00,703492.0,2,0,27,5,2022
1380564,2022-05-27 02:15:00,703497.0,2,15,27,5,2022
1380565,2022-05-27 02:30:00,703503.0,2,30,27,5,2022
1380566,2022-05-27 02:45:00,703507.0,2,45,27,5,2022
1380567,2022-05-27 03:00:00,703513.0,3,0,27,5,2022
1380568,2022-05-27 03:15:00,703518.0,3,15,27,5,2022
1380569,2022-05-27 03:30:00,703523.0,3,30,27,5,2022
1380570,2022-05-27 03:45:00,703527.0,3,45,27,5,2022
1380571,2022-05-27 04:00:00,703532.0,4,0,27,5,2022
1380572,2022-05-27 04:15:00,703538.0,4,15,27,5,2022
1380573,2022-05-27 04:30:00,703543.0,4,30,27,5,2022
1380574,2022-05-27 04:45:00,703548.0,4,45,27,5,2022
1380575,2022-05-27 05:00:00,703553.0,5,0,27,5,2022
1380576,2022-05-27 05:15:00,703558.0,5,15,27,5,2022
1380577,2022-05-27 05:30:00,703564.0,5,30,27,5,2022
1380578,2022-05-27 05:45:00,703569.0,5,45,27,5,2022
1380579,2022-05-27 06:00:00,703574.0,6,0,27,5,2022
1380580,2022-05-27 06:15:00,703579.0,6,15,27,5,2022
1380581,2022-05-27 06:30:00,703584.0,6,30,27,5,2022
1380582,2022-05-27 06:45:00,703590.0,6,45,27,5,2022
1380583,2022-05-27 07:00:00,703596.0,7,0,27,5,2022
1380584,2022-05-27 07:15:00,703602.0,7,15,27,5,2022
1380585,2022-05-27 07:30:00,703609.0,7,30,27,5,2022
1380586,2022-05-27 07:45:00,703617.0,7,45,27,5,2022
1380587,2022-05-27 08:00:00,703628.0,8,0,27,5,2022
1380588,2022-05-27 08:15:00,703637.0,8,15,27,5,2022
1380589,2022-05-27 08:30:00,703646.0,8,30,27,5,2022
1380590,2022-05-27 08:45:00,703656.0,8,45,27,5,2022
1380591,2022-05-27 09:00:00,703667.0,9,0,27,5,2022
1380592,2022-05-27 09:15:00,703679.0,9,15,27,5,2022
1380593,2022-05-27 09:30:00,703690.0,9,30,27,5,2022
1380594,2022-05-27 09:45:00,703702.0,9,45,27,5,2022
1380595,2022-05-27 10:00:00,703714.0,10,0,27,5,2022
1380596,2022-05-27 10:15:00,703726.0,10,15,27,5,2022
1380597,2022-05-27 10:30:00,703738.0,10,30,27,5,2022
1380598,2022-05-27 10:45:00,703750.0,10,45,27,5,2022
1380599,2022-05-27 11:00:00,703762.0,11,0,27,5,2022
1380600,2022-05-27 11:15:00,703775.0,11,15,27,5,2022
1380601,2022-05-27 11:30:00,703788.0,11,30,27,5,2022
1380602,2022-05-27 11:45:00,703800.0,11,45,27,5,2022
1380603,2022-05-27 12:00:00,703813.0,12,0,27,5,2022
1380604,2022-05-27 12:15:00,703826.0,12,15,27,5,2022
1380605,2022-05-27 12:30:00,703839.0,12,30,27,5,2022
1380606,2022-05-27 12:45:00,703851.0,12,45,27,5,2022
1380607,2022-05-27 13:00:00,703864.0,13,0,27,5,2022
1380608,2022-05-27 13:15:00,703876.0,13,15,27,5,2022
1380609,2022-05-27 13:30:00,703888.0,13,30,27,5,2022
1380610,2022-05-27 13:45:00,703901.0,13,45,27,5,2022
1380611,2022-05-27 14:00:00,703914.0,14,0,27,5,2022
1380612,2022-05-27 14:15:00,703926.0,14,15,27,5,2022
1380613,2022-05-27 14:30:00,703940.0,14,30,27,5,2022
1380614,2022-05-27 14:45:00,703952.0,14,45,27,5,2022
1380615,2022-05-27 15:00:00,703965.0,15,0,27,5,2022
1380616,2022-05-27 15:15:00,703977.0,15,15,27,5,2022
1380617,2022-05-27 15:30:00,703990.0,15,30,27,5,2022
1380618,2022-05-27 15:45:00,704003.0,15,45,27,5,2022
1380619,2022-05-27 16:00:00,704015.0,16,0,27,5,2022
1380620,2022-05-27 16:15:00,704029.0,16,15,27,5,2022
1380621,2022-05-27 16:30:00,704040.0,16,30,27,5,2022
1380622,2022-05-27 16:45:00,704049.0,16,45,27,5,2022
1380623,2022-05-27 17:00:00,704058.0,17,0,27,5,2022
1380624,2022-05-27 17:15:00,704067.0,17,15,27,5,2022
1380625,2022-05-27 17:30:00,704075.0,17,30,27,5,2022
1380626,2022-05-27 17:45:00,704084.0,17,45,27,5,2022
1380627,2022-05-27 18:00:00,704092.0,18,0,27,5,2022
1380628,2022-05-27 18:15:00,704101.0,18,15,27,5,2022
1380629,2022-05-27 18:30:00,704109.0,18,30,27,5,2022
1380630,2022-05-27 18:45:00,704117.0,18,45,27,5,2022
1380631,2022-05-27 19:00:00,704126.0,19,0,27,5,2022
1380632,2022-05-27 19:15:00,704133.0,19,15,27,5,2022
1380633,2022-05-27 19:30:00,704141.0,19,30,27,5,2022
1380634,2022-05-27 19:45:00,704148.0,19,45,27,5,2022
1380635,2022-05-27 20:00:00,704155.0,20,0,27,5,2022
1380636,2022-05-27 20:15:00,704162.0,20,15,27,5,2022
1380637,2022-05-27 20:30:00,704170.0,20,30,27,5,2022
1380638,2022-05-27 20:45:00,704177.0,20,45,27,5,2022
1380639,2022-05-27 21:00:00,704184.0,21,0,27,5,2022
1380640,2022-05-27 21:15:00,704191.0,21,15,27,5,2022
1380641,2022-05-27 21:30:00,704198.0,21,30,27,5,2022
1380642,2022-05-27 21:45:00,704205.0,21,45,27,5,2022
1380643,2022-05-27 22:00:00,704213.0,22,0,27,5,2022
1380644,2022-05-27 22:15:00,704220.0,22,15,27,5,2022
1380645,2022-05-27 22:30:00,704227.0,22,30,27,5,2022
1380646,2022-05-27 22:45:00,704234.0,22,45,27,5,2022
1380647,2022-05-27 23:00:00,704240.0,23,0,27,5,2022
1380648,2022-05-27 23:15:00,704248.0,23,15,27,5,2022
1380649,2022-05-27 23:30:00,704255.0,23,30,27,5,2022
1380650,2022-05-27 23:45:00,704262.0,23,45,27,5,2022
1380651,2022-05-28 00:00:00,704269.0,0,0,28,5,2022
1380652,2022-05-28 00:15:00,704275.0,0,15,28,5,2022
1380653,2022-05-28 00:30:00,704283.0,0,30,28,5,2022
1380654,2022-05-28 00:45:00,704290.0,0,45,28,5,2022
1380655,2022-05-28 01:00:00,704296.0,1,0,28,5,2022
1380656,2022-05-28 01:15:00,704304.0,1,15,28,5,2022
1380657,2022-05-28 01:30:00,704310.0,1,30,28,5,2022
1380658,2022-05-28 01:45:00,704318.0,1,45,28,5,2022
1380659,2022-05-28 02:00:00,704325.0,2,0,28,5,2022
1380660,2022-05-28 02:15:00,704332.0,2,15,28,5,2022
1380661,2022-05-28 02:30:00,704339.0,2,30,28,5,2022
1380662,2022-05-28 02:45:00,704346.0,2,45,28,5,2022
1380663,2022-05-28 03:00:00,704351.0,3,0,28,5,2022
1380664,2022-05-28 03:15:00,704356.0,3,15,28,5,2022
1380665,2022-05-28 03:30:00,704361.0,3,30,28,5,2022
1380666,2022-05-28 03:45:00,704366.0,3,45,28,5,2022
1380667,2022-05-28 04:00:00,704371.0,4,0,28,5,2022
1380668,2022-05-28 04:15:00,704376.0,4,15,28,5,2022
1380669,2022-05-28 04:30:00,704381.0,4,30,28,5,2022
1380670,2022-05-28 04:45:00,704387.0,4,45,28,5,2022
1380671,2022-05-28 05:00:00,704392.0,5,0,28,5,2022
1380672,2022-05-28 05:15:00,704396.0,5,15,28,5,2022
1380673,2022-05-28 05:30:00,704401.0,5,30,28,5,2022
1380674,2022-05-28 05:45:00,704407.0,5,45,28,5,2022
1380675,2022-05-28 06:00:00,704412.0,6,0,28,5,2022
1380676,2022-05-28 06:15:00,704417.0,6,15,28,5,2022
1380677,2022-05-28 06:30:00,704422.0,6,30,28,5,2022
1380678,2022-05-28 06:45:00,704427.0,6,45,28,5,2022
1380679,2022-05-28 07:00:00,704432.0,7,0,28,5,2022
1380680,2022-05-28 07:15:00,704437.0,7,15,28,5,2022
1380681,2022-05-28 07:30:00,704442.0,7,30,28,5,2022
1380682,2022-05-28 07:45:00,704446.0,7,45,28,5,2022
1380683,2022-05-28 08:00:00,704451.0,8,0,28,5,2022
1380684,2022-05-28 08:15:00,704456.0,8,15,28,5,2022
1380685,2022-05-28 08:30:00,704462.0,8,30,28,5,2022
1380686,2022-05-28 08:45:00,704466.0,8,45,28,5,2022
1380687,2022-05-28 09:00:00,704472.0,9,0,28,5,2022
1380688,2022-05-28 09:15:00,704476.0,9,15,28,5,2022
1380689,2022-05-28 09:30:00,704482.0,9,30,28,5,2022
1380690,2022-05-28 09:45:00,704487.0,9,45,28,5,2022
1380691,2022-05-28 10:00:00,704491.0,10,0,28,5,2022
1380692,2022-05-28 10:15:00,704497.0,10,15,28,5,2022
1380693,2022-05-28 10:30:00,704502.0,10,30,28,5,2022
1380694,2022-05-28 10:45:00,704508.0,10,45,28,5,2022
1380695,2022-05-28 11:00:00,704513.0,11,0,28,5,2022
1380696,2022-05-28 11:15:00,704518.0,11,15,28,5,2022
1380697,2022-05-28 11:30:00,704523.0,11,30,28,5,2022
1380698,2022-05-28 11:45:00,704529.0,11,45,28,5,2022
1380699,2022-05-28 12:00:00,704534.0,12,0,28,5,2022
1380700,2022-05-28 12:15:00,704540.0,12,15,28,5,2022
1380701,2022-05-28 12:30:00,704546.0,12,30,28,5,2022
1380702,2022-05-28 12:45:00,704551.0,12,45,28,5,2022
1380703,2022-05-28 13:00:00,704558.0,13,0,28,5,2022
1380704,2022-05-28 13:15:00,704565.0,13,15,28,5,2022
1380705,2022-05-28 13:30:00,704573.0,13,30,28,5,2022
1380706,2022-05-28 13:45:00,704580.0,13,45,28,5,2022
1380707,2022-05-28 14:00:00,704588.0,14,0,28,5,2022
1380708,2022-05-28 14:15:00,704596.0,14,15,28,5,2022
1380709,2022-05-28 14:30:00,704603.0,14,30,28,5,2022
1380710,2022-05-28 14:45:00,704611.0,14,45,28,5,2022
1380711,2022-05-28 15:00:00,704618.0,15,0,28,5,2022
1380712,2022-05-28 15:15:00,704626.0,15,15,28,5,2022
1380713,2022-05-28 15:30:00,704633.0,15,30,28,5,2022
1380714,2022-05-28 15:45:00,704640.0,15,45,28,5,2022
1380715,2022-05-28 16:00:00,704648.0,16,0,28,5,2022
1380716,2022-05-28 16:15:00,704655.0,16,15,28,5,2022
1380717,2022-05-28 16:30:00,704662.0,16,30,28,5,2022
1380718,2022-05-28 16:45:00,704670.0,16,45,28,5,2022
1380719,2022-05-28 17:00:00,704677.0,17,0,28,5,2022
1380720,2022-05-28 17:15:00,704684.0,17,15,28,5,2022
1380721,2022-05-28 17:30:00,704692.0,17,30,28,5,2022
1380722,2022-05-28 17:45:00,704698.0,17,45,28,5,2022
1380723,2022-05-28 18:00:00,704706.0,18,0,28,5,2022
1380724,2022-05-28 18:15:00,704713.0,18,15,28,5,2022
1380725,2022-05-28 18:30:00,704721.0,18,30,28,5,2022
1380726,2022-05-28 18:45:00,704728.0,18,45,28,5,2022
1380727,2022-05-28 19:00:00,704735.0,19,0,28,5,2022
1380728,2022-05-28 19:15:00,704743.0,19,15,28,5,2022
1380729,2022-05-28 19:30:00,704750.0,19,30,28,5,2022
1380730,2022-05-28 19:45:00,704758.0,19,45,28,5,2022
1380731,2022-05-28 20:00:00,704764.0,20,0,28,5,2022
1380732,2022-05-28 20:15:00,704772.0,20,15,28,5,2022
1380733,2022-05-28 20:30:00,704779.0,20,30,28,5,2022
1380734,2022-05-28 20:45:00,704786.0,20,45,28,5,2022
1380735,2022-05-28 21:00:00,704793.0,21,0,28,5,2022
1380736,2022-05-28 21:15:00,704801.0,21,15,28,5,2022
1380737,2022-05-28 21:30:00,704808.0,21,30,28,5,2022
1380738,2022-05-28 21:45:00,704815.0,21,45,28,5,2022
1380739,2022-05-28 22:00:00,704822.0,22,0,28,5,2022
1380740,2022-05-28 22:15:00,704829.0,22,15,28,5,2022
1380741,2022-05-28 22:30:00,704836.0,22,30,28,5,2022
1380742,2022-05-28 22:45:00,704843.0,22,45,28,5,2022
1380743,2022-05-28 23:00:00,704850.0,23,0,28,5,2022
1380744,2022-05-28 23:15:00,704857.0,23,15,28,5,2022
1380745,2022-05-28 23:30:00,704864.0,23,30,28,5,2022
1380746,2022-05-28 23:45:00,704871.0,23,45,28,5,2022
1380747,2022-05-29 00:00:00,704878.0,0,0,29,5,2022
1380748,2022-05-29 00:15:00,704885.0,0,15,29,5,2022
1380749,2022-05-29 00:30:00,704892.0,0,30,29,5,2022
1380750,2022-05-29 00:45:00,704899.0,0,45,29,5,2022
1380751,2022-05-29 01:00:00,704906.0,1,0,29,5,2022
1380752,2022-05-29 01:15:00,704913.0,1,15,29,5,2022
1380753,2022-05-29 01:30:00,704920.0,1,30,29,5,2022
1380754,2022-05-29 01:45:00,704927.0,1,45,29,5,2022
1380755,2022-05-29 02:00:00,704934.0,2,0,29,5,2022
1380756,2022-05-29 02:15:00,704941.0,2,15,29,5,2022
1380757,2022-05-29 02:30:00,704947.0,2,30,29,5,2022
1380758,2022-05-29 02:45:00,704954.0,2,45,29,5,2022
1380759,2022-05-29 03:00:00,704961.0,3,0,29,5,2022
1380760,2022-05-29 03:15:00,704969.0,3,15,29,5,2022
1380761,2022-05-29 03:30:00,704973.0,3,30,29,5,2022
1380762,2022-05-29 03:45:00,704978.0,3,45,29,5,2022
1380763,2022-05-29 04:00:00,704984.0,4,0,29,5,2022
1380764,2022-05-29 04:15:00,704988.0,4,15,29,5,2022
1380765,2022-05-29 04:30:00,704993.0,4,30,29,5,2022
1380766,2022-05-29 04:45:00,704998.0,4,45,29,5,2022
1380767,2022-05-29 05:00:00,705004.0,5,0,29,5,2022
1380768,2022-05-29 05:15:00,705009.0,5,15,29,5,2022
1380769,2022-05-29 05:30:00,705013.0,5,30,29,5,2022
1380770,2022-05-29 05:45:00,705018.0,5,45,29,5,2022
1380771,2022-05-29 06:00:00,705024.0,6,0,29,5,2022
1380772,2022-05-29 06:15:00,705029.0,6,15,29,5,2022
1380773,2022-05-29 06:30:00,705033.0,6,30,29,5,2022
1380774,2022-05-29 06:45:00,705038.0,6,45,29,5,2022
1380775,2022-05-29 07:00:00,705043.0,7,0,29,5,2022
1380776,2022-05-29 07:15:00,705049.0,7,15,29,5,2022
1380777,2022-05-29 07:30:00,705053.0,7,30,29,5,2022
1380778,2022-05-29 07:45:00,705058.0,7,45,29,5,2022
1380779,2022-05-29 08:00:00,705063.0,8,0,29,5,2022
1380780,2022-05-29 08:15:00,705068.0,8,15,29,5,2022
1380781,2022-05-29 08:30:00,705073.0,8,30,29,5,2022
1380782,2022-05-29 08:45:00,705078.0,8,45,29,5,2022
1380783,2022-05-29 09:00:00,705082.0,9,0,29,5,2022
1380784,2022-05-29 09:15:00,705088.0,9,15,29,5,2022
1380785,2022-05-29 09:30:00,705092.0,9,30,29,5,2022
1380786,2022-05-29 09:45:00,705098.0,9,45,29,5,2022
1380787,2022-05-29 10:00:00,705102.0,10,0,29,5,2022
1380788,2022-05-29 10:15:00,705107.0,10,15,29,5,2022
1380789,2022-05-29 10:30:00,705112.0,10,30,29,5,2022
1380790,2022-05-29 10:45:00,705117.0,10,45,29,5,2022
1380791,2022-05-29 11:00:00,705122.0,11,0,29,5,2022
1380792,2022-05-29 11:15:00,705127.0,11,15,29,5,2022
1380793,2022-05-29 11:30:00,705133.0,11,30,29,5,2022
1380794,2022-05-29 11:45:00,705138.0,11,45,29,5,2022
1380795,2022-05-29 12:00:00,705143.0,12,0,29,5,2022
1380796,2022-05-29 12:15:00,705148.0,12,15,29,5,2022
1380797,2022-05-29 12:30:00,705153.0,12,30,29,5,2022
1380798,2022-05-29 12:45:00,705159.0,12,45,29,5,2022
1380799,2022-05-29 13:00:00,705164.0,13,0,29,5,2022
1380800,2022-05-29 13:15:00,705169.0,13,15,29,5,2022
1380801,2022-05-29 13:30:00,705174.0,13,30,29,5,2022
1380802,2022-05-29 13:45:00,705180.0,13,45,29,5,2022
1380803,2022-05-29 14:00:00,705184.0,14,0,29,5,2022
1380804,2022-05-29 14:15:00,705190.0,14,15,29,5,2022
1380805,2022-05-29 14:30:00,705194.0,14,30,29,5,2022
1380806,2022-05-29 14:45:00,705200.0,14,45,29,5,2022
1380807,2022-05-29 15:00:00,705205.0,15,0,29,5,2022
1380808,2022-05-29 15:15:00,705211.0,15,15,29,5,2022
1380809,2022-05-29 15:30:00,705219.0,15,30,29,5,2022
1380810,2022-05-29 15:45:00,705226.0,15,45,29,5,2022
1380811,2022-05-29 16:00:00,705233.0,16,0,29,5,2022
1380812,2022-05-29 16:15:00,705240.0,16,15,29,5,2022
1380813,2022-05-29 16:30:00,705247.0,16,30,29,5,2022
1380814,2022-05-29 16:45:00,705254.0,16,45,29,5,2022
1380815,2022-05-29 17:00:00,705261.0,17,0,29,5,2022
1380816,2022-05-29 17:15:00,705269.0,17,15,29,5,2022
1380817,2022-05-29 17:30:00,705275.0,17,30,29,5,2022
1380818,2022-05-29 17:45:00,705282.0,17,45,29,5,2022
1380819,2022-05-29 18:00:00,705290.0,18,0,29,5,2022
1380820,2022-05-29 18:15:00,705297.0,18,15,29,5,2022
1380821,2022-05-29 18:30:00,705305.0,18,30,29,5,2022
1380822,2022-05-29 18:45:00,705312.0,18,45,29,5,2022
1380823,2022-05-29 19:00:00,705319.0,19,0,29,5,2022
1380824,2022-05-29 19:15:00,705326.0,19,15,29,5,2022
1380825,2022-05-29 19:30:00,705334.0,19,30,29,5,2022
1380826,2022-05-29 19:45:00,705342.0,19,45,29,5,2022
1380827,2022-05-29 20:00:00,705349.0,20,0,29,5,2022
1380828,2022-05-29 20:15:00,705358.0,20,15,29,5,2022
1380829,2022-05-29 20:30:00,705365.0,20,30,29,5,2022
1380830,2022-05-29 20:45:00,705373.0,20,45,29,5,2022
1380831,2022-05-29 21:00:00,705380.0,21,0,29,5,2022
1380832,2022-05-29 21:15:00,705387.0,21,15,29,5,2022
1380833,2022-05-29 21:30:00,705395.0,21,30,29,5,2022
1380834,2022-05-29 21:45:00,705402.0,21,45,29,5,2022
1380835,2022-05-29 22:00:00,705411.0,22,0,29,5,2022
1380836,2022-05-29 22:15:00,705418.0,22,15,29,5,2022
1380837,2022-05-29 22:30:00,705423.0,22,30,29,5,2022
1380838,2022-05-29 22:45:00,705429.0,22,45,29,5,2022
1380839,2022-05-29 23:00:00,705433.0,23,0,29,5,2022
1380840,2022-05-29 23:15:00,705438.0,23,15,29,5,2022
1380841,2022-05-29 23:30:00,705444.0,23,30,29,5,2022
1380842,2022-05-29 23:45:00,705449.0,23,45,29,5,2022
1380843,2022-05-30 00:00:00,705454.0,0,0,30,5,2022
1380844,2022-05-30 00:15:00,705459.0,0,15,30,5,2022
1380845,2022-05-30 00:30:00,705464.0,0,30,30,5,2022
1380846,2022-05-30 00:45:00,705469.0,0,45,30,5,2022
1380847,2022-05-30 01:00:00,705474.0,1,0,30,5,2022
1380848,2022-05-30 01:15:00,705479.0,1,15,30,5,2022
1380849,2022-05-30 01:30:00,705484.0,1,30,30,5,2022
1380850,2022-05-30 01:45:00,705490.0,1,45,30,5,2022
1380851,2022-05-30 02:00:00,705494.0,2,0,30,5,2022
1380852,2022-05-30 02:15:00,705499.0,2,15,30,5,2022
1380853,2022-05-30 02:30:00,705504.0,2,30,30,5,2022
1380854,2022-05-30 02:45:00,705509.0,2,45,30,5,2022
1380855,2022-05-30 03:00:00,705514.0,3,0,30,5,2022
1380856,2022-05-30 03:15:00,705519.0,3,15,30,5,2022
1380857,2022-05-30 03:30:00,705525.0,3,30,30,5,2022
1380858,2022-05-30 03:45:00,705530.0,3,45,30,5,2022
1380859,2022-05-30 04:00:00,705534.0,4,0,30,5,2022
1380860,2022-05-30 04:15:00,705539.0,4,15,30,5,2022
1380861,2022-05-30 04:30:00,705544.0,4,30,30,5,2022
1380862,2022-05-30 04:45:00,705549.0,4,45,30,5,2022
1380863,2022-05-30 05:00:00,705554.0,5,0,30,5,2022
1380864,2022-05-30 05:15:00,705560.0,5,15,30,5,2022
1380865,2022-05-30 05:30:00,705564.0,5,30,30,5,2022
1380866,2022-05-30 05:45:00,705569.0,5,45,30,5,2022
1380867,2022-05-30 06:00:00,705574.0,6,0,30,5,2022
1380868,2022-05-30 06:15:00,705579.0,6,15,30,5,2022
1380869,2022-05-30 06:30:00,705584.0,6,30,30,5,2022
1380870,2022-05-30 06:45:00,705589.0,6,45,30,5,2022
1380871,2022-05-30 07:00:00,705594.0,7,0,30,5,2022
1380872,2022-05-30 07:15:00,705598.0,7,15,30,5,2022
1380873,2022-05-30 07:30:00,705603.0,7,30,30,5,2022
1380874,2022-05-30 07:45:00,705608.0,7,45,30,5,2022
1380875,2022-05-30 08:00:00,705613.0,8,0,30,5,2022
1380876,2022-05-30 08:15:00,705617.0,8,15,30,5,2022
1380877,2022-05-30 08:30:00,705622.0,8,30,30,5,2022
1380878,2022-05-30 08:45:00,705627.0,8,45,30,5,2022
1380879,2022-05-30 09:00:00,705632.0,9,0,30,5,2022
1380880,2022-05-30 09:15:00,705637.0,9,15,30,5,2022
1380881,2022-05-30 09:30:00,705642.0,9,30,30,5,2022
1380882,2022-05-30 09:45:00,705647.0,9,45,30,5,2022
1380883,2022-05-30 10:00:00,705652.0,10,0,30,5,2022
1380884,2022-05-30 10:15:00,705657.0,10,15,30,5,2022
1380885,2022-05-30 10:30:00,705662.0,10,30,30,5,2022
1380886,2022-05-30 10:45:00,705668.0,10,45,30,5,2022
1380887,2022-05-30 11:00:00,705672.0,11,0,30,5,2022
1380888,2022-05-30 11:15:00,705679.0,11,15,30,5,2022
1380889,2022-05-30 11:30:00,705683.0,11,30,30,5,2022
1380890,2022-05-30 11:45:00,705689.0,11,45,30,5,2022
1380891,2022-05-30 12:00:00,705694.0,12,0,30,5,2022
1380892,2022-05-30 12:15:00,705700.0,12,15,30,5,2022
1380893,2022-05-30 12:30:00,705705.0,12,30,30,5,2022
1380894,2022-05-30 12:45:00,705710.0,12,45,30,5,2022
1380895,2022-05-30 13:00:00,705716.0,13,0,30,5,2022
1380896,2022-05-30 13:15:00,705721.0,13,15,30,5,2022
1380897,2022-05-30 13:30:00,705726.0,13,30,30,5,2022
